Open_time,open,high,low,close,volume
2020-05-23,9170.00,9307.85,9070.00,9179.15,43526.30
2020-05-24,9179.01,9298.00,8700.00,8720.34,70379.87
2020-05-25,8718.14,8979.66,8642.72,8900.35,62833.91
2020-05-26,8900.35,9017.67,8700.00,8841.18,58299.77
2020-05-27,8841.00,9225.00,8811.73,9204.07,68910.36
2020-05-28,9204.07,9625.47,9110.00,9575.89,74110.79
2020-05-29,9575.87,9605.26,9330.00,9427.07,57374.36
2020-05-30,9426.60,9740.00,9331.23,9697.72,55665.27
2020-05-31,9697.72,9700.00,9381.41,9448.27,48333.79
2020-06-01,9448.27,10380.00,9421.67,10200.77,76649.13
2020-06-02,10202.71,10228.99,9266.00,9518.04,108970.77
2020-06-03,9518.02,9690.00,9365.21,9666.24,46252.64
2020-06-04,9666.32,9881.63,9450.00,9789.06,57456.10
2020-06-05,9788.14,9854.75,9581.00,9621.16,47788.05
2020-06-06,9621.17,9735.00,9531.05,9666.30,32752.95
2020-06-07,9666.85,9802.00,9372.46,9746.99,57952.85
2020-06-08,9746.99,9800.00,9633.00,9782.01,40664.66
2020-06-09,9782.00,9877.00,9570.00,9772.43,46024.00
2020-06-10,9772.44,9992.72,9704.18,9885.00,47130.76
2020-06-11,9885.22,9964.00,9113.00,9280.40,94418.98
2020-06-12,9278.88,9557.12,9232.51,9465.13,50119.07
2020-06-13,9464.96,9494.73,9351.00,9473.34,27759.78
2020-06-14,9473.34,9480.99,9245.00,9342.10,30055.51
2020-06-15,9342.10,9495.00,8910.45,9426.02,86107.92
2020-06-16,9426.05,9589.00,9373.09,9525.59,52052.45
2020-06-17,9526.97,9565.00,9236.61,9465.14,48046.41
2020-06-18,9465.13,9489.00,9280.00,9386.32,37381.95
2020-06-19,9386.32,9438.30,9215.79,9310.23,45330.98
2020-06-20,9310.23,9395.00,9170.95,9358.95,30329.07
2020-06-21,9358.95,9422.00,9281.54,9294.69,24316.93
2020-06-22,9294.69,9780.00,9277.09,9685.69,57895.47
2020-06-23,9685.69,9720.00,9577.03,9624.89,41031.03
2020-06-24,9624.33,9670.00,9208.00,9296.49,61571.56
2020-06-25,9298.33,9340.00,9009.69,9249.49,55831.62
2020-06-26,9249.49,9298.00,9045.45,9162.21,50292.30
2020-06-27,9162.21,9196.24,8833.00,9012.00,46290.93
2020-06-28,9012.00,9191.00,8948.06,9116.35,30688.18
2020-06-29,9116.16,9238.00,9024.67,9192.56,42120.29
2020-06-30,9192.93,9205.00,9064.89,9138.55,31463.16
2020-07-01,9138.08,9292.00,9080.10,9232.00,38488.53
2020-07-02,9231.99,9261.96,8940.00,9086.54,45725.17
2020-07-03,9086.54,9125.00,9037.47,9058.26,28943.42
2020-07-04,9057.79,9190.00,9040.04,9135.46,26441.97
2020-07-05,9135.00,9145.24,8893.03,9069.41,34073.65
2020-07-06,9069.41,9375.00,9055.92,9344.20,54463.13
2020-07-07,9342.47,9379.42,9203.00,9257.39,34587.34
2020-07-08,9257.40,9470.00,9231.00,9436.06,56140.52
2020-07-09,9436.06,9440.79,9160.00,9232.43,48044.45
2020-07-10,9232.42,9317.48,9125.00,9288.34,38295.49
2020-07-11,9288.34,9299.28,9178.25,9234.03,22561.37
2020-07-12,9234.02,9345.00,9157.50,9302.75,30872.70
2020-07-13,9303.31,9343.82,9200.89,9242.62,42740.07
2020-07-14,9242.61,9279.54,9113.00,9255.85,45772.55
2020-07-15,9255.85,9276.49,9160.57,9197.60,39053.58
2020-07-16,9197.60,9226.15,9047.25,9133.72,43375.57
2020-07-17,9133.72,9186.83,9089.81,9154.32,28054.36
2020-07-18,9154.31,9219.30,9121.10,9170.28,22554.54
2020-07-19,9170.30,9232.27,9101.35,9208.99,26052.02
2020-07-20,9208.99,9221.52,9131.00,9160.78,35458.76
2020-07-21,9160.78,9437.73,9152.80,9390.00,60413.58
2020-07-22,9390.00,9544.00,9261.00,9518.16,48815.00
2020-07-23,9518.16,9664.00,9440.33,9603.27,51856.23
2020-07-24,9603.27,9637.00,9463.44,9537.80,43931.14
2020-07-25,9538.10,9732.90,9513.00,9700.42,40679.55
2020-07-26,9700.42,10111.00,9650.00,9931.54,65279.27
2020-07-27,9931.54,11394.86,9917.21,11029.96,150188.93
2020-07-28,11029.96,11242.23,10565.00,10906.27,97267.73
2020-07-29,10906.27,11342.82,10812.00,11100.53,76838.09
2020-07-30,11100.52,11170.00,10831.00,11099.61,60794.83
2020-07-31,11099.79,11444.00,10960.00,11335.46,70063.66
2020-08-01,11335.46,11861.00,11220.00,11801.17,85087.49
2020-08-02,11801.17,12123.46,10518.50,11071.35,97553.08
2020-08-03,11071.36,11473.00,10936.00,11219.81,56931.84
2020-08-04,11219.68,11414.98,11000.00,11191.97,58629.11
2020-08-05,11191.99,11780.93,11093.00,11744.91,74970.26
2020-08-06,11744.91,11900.00,11562.50,11762.46,63529.09
2020-08-07,11762.47,11909.94,11322.00,11594.23,65755.93
2020-08-08,11594.36,11808.27,11512.00,11761.41,41858.16
2020-08-09,11761.02,11797.11,11521.97,11681.68,41493.07
2020-08-10,11681.69,12067.35,11450.00,11892.92,84952.34
2020-08-11,11892.90,11935.00,11125.00,11392.08,90748.28
2020-08-12,11392.09,11617.52,11150.00,11564.33,64909.61
2020-08-13,11564.34,11792.96,11270.36,11780.00,70132.49
2020-08-14,11779.77,11850.00,11634.03,11760.54,59818.85
2020-08-15,11760.55,11980.00,11680.00,11852.40,56237.91
2020-08-16,11852.40,11931.72,11686.00,11911.00,41368.24
2020-08-17,11910.99,12468.00,11769.78,12281.13,84734.21
2020-08-18,12281.15,12387.77,11817.93,11945.01,75923.84
2020-08-19,11945.10,12020.08,11561.00,11754.59,73940.17
2020-08-20,11754.38,11888.00,11668.00,11853.55,46085.25
2020-08-21,11853.54,11878.00,11485.81,11531.34,64448.31
2020-08-22,11531.23,11686.00,11376.81,11662.96,43678.70
2020-08-23,11663.51,11718.07,11514.13,11648.13,37900.00
2020-08-24,11648.12,11824.90,11585.09,11748.20,46212.39
2020-08-25,11748.19,11767.85,11117.64,11318.42,69590.92
2020-08-26,11318.42,11539.32,11244.00,11461.43,53998.23
2020-08-27,11461.42,11592.20,11125.00,11330.38,63246.04
2020-08-28,11330.38,11542.65,11276.89,11526.91,45953.91
2020-08-29,11526.90,11580.02,11417.04,11465.84,32973.80
2020-08-30,11465.84,11719.00,11458.00,11711.16,43177.88
2020-08-31,11711.17,11800.77,11570.00,11649.51,55353.62
2020-09-01,11649.51,12050.85,11515.00,11921.97,78148.19
2020-09-02,11921.97,11954.57,11160.10,11388.54,87221.85
2020-09-03,11388.54,11462.60,9960.80,10140.85,121950.11
2020-09-04,10138.29,10627.05,9875.50,10446.25,92733.60
2020-09-05,10446.25,10565.68,9825.00,10166.69,90001.61
2020-09-06,10166.69,10347.14,9994.86,10256.20,56368.79
2020-09-07,10255.89,10410.75,9875.00,10373.44,62620.23
2020-09-08,10373.45,10438.00,9850.00,10126.65,73491.88
2020-09-09,10126.66,10343.00,9981.01,10219.20,49347.11
2020-09-10,10219.29,10483.35,10070.83,10336.87,58253.75
2020-09-11,10336.86,10397.60,10200.00,10387.89,43830.25
2020-09-12,10387.89,10477.97,10269.25,10440.92,35379.15
2020-09-13,10440.67,10580.11,10200.00,10332.83,43837.61
2020-09-14,10332.84,10750.00,10212.34,10671.77,67059.29
2020-09-15,10671.77,10930.04,10606.48,10785.31,61822.45
2020-09-16,10785.23,11093.00,10661.22,10954.01,64991.51
2020-09-17,10954.01,11045.46,10745.83,10939.99,55601.61
2020-09-18,10940.00,11038.03,10812.84,10933.39,47266.73
2020-09-19,10933.40,11179.79,10887.37,11080.65,38440.04
2020-09-20,11080.64,11080.64,10723.00,10920.28,39157.92
2020-09-21,10920.28,10988.86,10296.35,10417.22,70683.43
2020-09-22,10417.22,10572.71,10353.00,10529.61,43991.24
2020-09-23,10529.61,10537.15,10136.82,10241.46,51876.57
2020-09-24,10241.46,10795.24,10190.93,10736.32,57676.62
2020-09-25,10736.33,10760.53,10556.24,10686.67,48101.12
2020-09-26,10686.57,10820.94,10644.68,10728.60,28420.84
2020-09-27,10728.59,10799.00,10594.82,10774.25,30549.48
2020-09-28,10774.26,10950.00,10626.00,10696.12,50095.25
2020-09-29,10696.11,10867.54,10635.87,10840.48,41874.90
2020-09-30,10840.58,10849.34,10665.13,10776.59,39596.03
2020-10-01,10776.59,10920.00,10437.00,10619.13,60866.33
2020-10-02,10619.13,10664.64,10374.00,10570.40,50130.39
2020-10-03,10570.40,10603.56,10496.46,10542.06,22298.22
2020-10-04,10542.07,10696.87,10517.87,10666.63,23212.00
2020-10-05,10666.62,10798.00,10615.64,10792.21,34025.76
2020-10-06,10792.20,10800.00,10525.00,10599.66,48674.74
2020-10-07,10599.65,10681.87,10546.17,10666.39,32811.99
2020-10-08,10666.40,10950.00,10530.41,10925.57,51959.69
2020-10-09,10925.44,11104.64,10829.00,11050.64,48240.07
2020-10-10,11050.64,11491.00,11050.51,11293.22,43648.04
2020-10-11,11293.22,11445.00,11221.00,11369.02,29043.85
2020-10-12,11369.02,11720.01,11172.00,11528.25,52825.28
2020-10-13,11528.24,11557.00,11300.00,11420.56,42205.28
2020-10-14,11420.57,11547.98,11280.00,11417.89,41415.11
2020-10-15,11417.89,11617.34,11250.83,11505.12,48760.72
2020-10-16,11505.13,11541.15,11200.00,11319.32,48797.75
2020-10-17,11319.24,11402.42,11255.00,11360.20,22368.92
2020-10-18,11360.31,11505.00,11346.22,11503.14,23284.04
2020-10-19,11503.14,11823.99,11407.96,11751.47,47414.53
2020-10-20,11751.46,12038.38,11677.59,11909.99,62134.75
2020-10-21,11910.00,13217.68,11886.95,12780.96,114584.46
2020-10-22,12780.75,13185.00,12678.08,12968.52,70038.82
2020-10-23,12968.84,13027.69,12720.08,12923.07,50387.00
2020-10-24,12923.06,13166.73,12870.00,13111.73,35952.21
2020-10-25,13111.73,13350.00,12888.00,13028.83,38481.58
2020-10-26,13029.64,13238.81,12765.00,13052.19,60951.67
2020-10-27,13052.15,13789.29,13019.87,13636.17,80811.02
2020-10-28,13636.16,13859.48,12888.00,13266.40,94440.56
2020-10-29,13266.40,13642.91,12920.77,13455.70,74872.60
2020-10-30,13455.69,13669.98,13115.00,13560.10,70657.78
2020-10-31,13560.10,14100.00,13411.50,13791.00,67339.24
2020-11-01,13791.00,13895.00,13603.00,13761.50,36285.65
2020-11-02,13761.49,13830.00,13195.05,13549.37,64566.42
2020-11-03,13549.63,14066.11,13284.99,14023.53,74115.63
2020-11-04,14023.53,14259.00,13525.00,14144.01,93016.99
2020-11-05,14144.01,15750.00,14093.56,15590.02,143741.52
2020-11-06,15590.02,15960.00,15166.00,15579.92,122618.20
2020-11-07,15579.93,15753.52,14344.22,14818.30,101431.21
2020-11-08,14818.30,15650.00,14703.88,15475.10,65547.18
2020-11-09,15475.10,15840.00,14805.54,15328.41,108976.33
2020-11-10,15328.41,15460.00,15072.46,15297.21,61681.92
2020-11-11,15297.21,15965.00,15272.68,15684.24,78469.75
2020-11-12,15684.25,16340.70,15440.64,16291.86,102196.36
2020-11-13,16291.85,16480.00,15952.35,16320.70,75691.88
2020-11-14,16320.04,16326.99,15670.00,16070.45,59116.35
2020-11-15,16069.56,16180.00,15774.72,15957.00,43596.84
2020-11-16,15957.00,16880.00,15864.00,16713.57,81300.68
2020-11-17,16713.08,17858.82,16538.00,17659.38,115221.40
2020-11-18,17659.38,18476.93,17214.45,17776.12,149019.79
2020-11-19,17777.75,18179.80,17335.65,17802.82,93009.56
2020-11-20,17802.81,18815.22,17740.04,18655.67,88423.02
2020-11-21,18655.66,18965.90,18308.58,18703.80,75577.46
2020-11-22,18703.80,18750.00,17610.86,18414.43,81645.74
2020-11-23,18413.88,18766.00,18000.00,18368.00,82961.51
2020-11-24,18368.01,19418.97,18018.00,19160.01,113581.51
2020-11-25,19160.00,19484.21,18500.27,18719.11,93266.58
2020-11-26,18718.83,18915.03,16188.00,17149.47,181005.25
2020-11-27,17149.47,17457.62,16438.08,17139.52,85297.02
2020-11-28,17139.53,17880.49,16865.56,17719.85,64910.70
2020-11-29,17719.84,18360.05,17517.00,18184.99,55329.02
2020-11-30,18185.00,19863.16,18184.99,19695.87,115463.47
2020-12-01,19695.87,19888.00,18001.12,18764.96,127698.76
2020-12-02,18764.96,19342.00,18330.00,19204.09,75911.01
2020-12-03,19204.08,19598.00,18867.20,19421.90,66689.39
2020-12-04,19422.34,19527.00,18565.31,18650.52,71283.67
2020-12-05,18650.51,19177.00,18500.00,19147.66,42922.75
2020-12-06,19147.66,19420.00,18857.00,19359.40,37043.09
2020-12-07,19358.67,19420.91,18902.88,19166.90,41372.30
2020-12-08,19166.90,19294.84,18200.00,18324.11,61626.95
2020-12-09,18324.11,18639.57,17650.00,18541.28,79585.55
2020-12-10,18541.29,18557.32,17911.12,18254.63,52890.68
2020-12-11,18254.81,18292.73,17572.33,18036.53,72610.72
2020-12-12,18036.53,18948.66,18020.70,18808.69,49519.98
2020-12-13,18808.69,19411.00,18711.12,19174.99,56560.82
2020-12-14,19174.99,19349.00,19000.00,19273.14,47257.20
2020-12-15,19273.69,19570.00,19050.00,19426.43,61834.37
2020-12-16,19426.43,21560.00,19278.60,21335.52,114306.34
2020-12-17,21335.52,23800.00,21230.00,22797.16,184882.48
2020-12-18,22797.15,23285.18,22350.00,23107.39,79646.13
2020-12-19,23107.39,24171.47,22750.00,23821.61,86045.06
2020-12-20,23821.60,24295.00,23060.00,23455.52,76690.15
2020-12-21,23455.54,24102.77,21815.00,22719.71,88030.30
2020-12-22,22719.88,23837.10,22353.40,23810.79,87033.13
2020-12-23,23810.79,24100.00,22600.00,23232.76,119047.26
2020-12-24,23232.39,23794.43,22703.42,23729.20,69013.83
2020-12-25,23728.99,24789.86,23433.60,24712.47,79519.94
2020-12-26,24712.47,26867.03,24500.00,26493.39,97806.51
2020-12-27,26493.40,28422.00,25700.00,26281.66,148455.59
2020-12-28,26281.54,27500.00,26101.00,27079.41,79721.74
2020-12-29,27079.42,27410.00,25880.00,27385.00,69411.59
2020-12-30,27385.00,28996.00,27320.00,28875.54,95356.06
2020-12-31,28875.55,29300.00,27850.00,28923.63,75508.51
2021-01-01,28923.63,29600.00,28624.57,29331.69,54182.93
2021-01-02,29331.70,33300.00,28946.53,32178.33,129993.87
2021-01-03,32176.45,34778.11,31962.99,33000.05,120957.57
2021-01-04,33000.05,33600.00,28130.00,31988.71,140899.89
2021-01-05,31989.75,34360.00,29900.00,33949.53,116050.00
2021-01-06,33949.53,36939.21,33288.00,36769.36,127139.20
2021-01-07,36769.36,40365.00,36300.00,39432.28,132825.70
2021-01-08,39432.48,41950.00,36500.00,40582.81,139789.96
2021-01-09,40586.96,41380.00,38720.00,40088.22,75785.98
2021-01-10,40088.22,41350.00,35111.11,38150.02,118209.54
2021-01-11,38150.02,38264.74,30420.00,35404.47,251156.14
2021-01-12,35410.37,36628.00,32531.00,34051.24,133948.15
2021-01-13,34049.15,37850.00,32380.00,37371.38,124477.91
2021-01-14,37371.38,40100.00,36701.23,39144.50,102950.39
2021-01-15,39145.21,39747.76,34408.00,36742.22,118300.92
2021-01-16,36737.43,37950.00,35357.80,35994.98,86348.43
2021-01-17,35994.98,36852.50,33850.00,35828.61,80157.73
2021-01-18,35824.99,37469.83,34800.00,36631.27,70698.12
2021-01-19,36622.46,37850.00,35844.06,35891.49,79611.31
2021-01-20,35901.94,36415.31,33400.00,35468.23,89368.42
2021-01-21,35468.23,35600.00,30071.00,30850.13,135004.08
2021-01-22,30851.99,33826.53,28850.00,32945.17,142971.68
2021-01-23,32950.00,33456.00,31390.16,32078.00,64595.29
2021-01-24,32078.00,33071.00,30900.00,32259.90,57978.04
2021-01-25,32259.45,34875.00,31910.00,32254.20,88499.23
2021-01-26,32254.19,32921.88,30837.37,32467.77,84972.21
2021-01-27,32464.01,32557.29,29241.72,30366.15,95911.96
2021-01-28,30362.19,33783.98,29842.10,33364.86,92621.15
2021-01-29,33368.18,38531.90,31915.40,34252.20,231827.01
2021-01-30,34246.28,34933.00,32825.00,34262.88,84889.68
2021-01-31,34262.89,34342.69,32171.67,33092.98,68742.28
2021-02-01,33092.97,34717.27,32296.16,33526.37,82718.28
2021-02-02,33517.09,35984.33,33418.00,35466.24,78056.66
2021-02-03,35472.71,37662.63,35362.38,37618.87,80784.33
2021-02-04,37620.26,38708.27,36161.95,36936.66,92080.74
2021-02-05,36936.65,38310.12,36570.00,38290.24,66681.33
2021-02-06,38289.32,40955.51,38215.94,39186.94,98757.31
2021-02-07,39181.01,39700.00,37351.00,38795.69,84363.68
2021-02-08,38795.69,46794.45,37988.89,46374.87,138597.54
2021-02-09,46374.86,48142.19,44961.09,46420.42,115499.86
2021-02-10,46420.42,47310.00,43727.00,44807.58,97154.18
2021-02-11,44807.58,48678.90,43994.02,47969.51,89561.08
2021-02-12,47968.66,48985.80,46125.00,47287.60,85870.04
2021-02-13,47298.15,48150.00,46202.53,47153.69,63768.10
2021-02-14,47156.78,49707.43,47014.17,48577.79,73735.48
2021-02-15,48580.47,49010.92,45570.79,47911.10,79398.16
2021-02-16,47911.10,50689.18,47003.62,49133.45,88813.27
2021-02-17,49133.45,52618.74,48947.00,52119.71,85743.64
2021-02-18,52117.67,52530.00,50901.90,51552.60,60758.05
2021-02-19,51552.61,56368.00,50710.20,55906.00,79659.78
2021-02-20,55906.00,57700.46,53863.93,55841.19,80948.21
2021-02-21,55841.19,58352.80,55477.59,57408.57,58166.71
2021-02-22,57412.35,57508.47,47622.00,54087.67,134019.43
2021-02-23,54087.67,54183.59,44892.56,48891.00,169375.03
2021-02-24,48891.00,51374.99,46988.69,49676.20,91881.21
2021-02-25,49676.21,52041.73,46674.34,47073.73,83310.67
2021-02-26,47073.73,48424.11,44106.78,46276.87,109423.20
2021-02-27,46276.88,48394.00,45000.00,46106.43,66060.83
2021-02-28,46103.67,46638.46,43000.00,45135.66,83055.37
2021-03-01,45134.11,49790.00,44950.53,49587.03,85086.11
2021-03-02,49595.76,50200.00,47047.60,48440.65,64221.06
2021-03-03,48436.61,52640.00,48100.71,50349.37,81035.91
2021-03-04,50349.37,51773.88,47500.00,48374.09,82649.72
2021-03-05,48374.09,49448.93,46300.00,48751.71,78192.50
2021-03-06,48746.81,49200.00,47070.00,48882.20,44399.23
2021-03-07,48882.20,51450.03,48882.20,50971.75,55235.03
2021-03-08,50959.11,52402.78,49274.67,52375.17,66987.36
2021-03-09,52375.18,54895.00,51789.41,54884.50,71656.74
2021-03-10,54874.67,57387.69,53005.00,55851.59,84749.24
2021-03-11,55851.59,58150.00,54272.82,57773.16,81914.81
2021-03-12,57773.15,58081.51,54962.84,57221.72,73405.41
2021-03-13,57221.72,61844.00,56078.23,61188.39,83245.09
2021-03-14,61188.38,61724.79,58966.78,58968.31,52601.05
2021-03-15,58976.08,60633.43,54600.00,55605.20,102771.43
2021-03-16,55605.20,56938.29,53271.34,56900.75,77986.69
2021-03-17,56900.74,58974.73,54123.69,58912.97,70421.62
2021-03-18,58912.97,60129.97,57023.00,57648.16,66580.41
2021-03-19,57641.00,59468.00,56270.74,58030.01,52392.65
2021-03-20,58030.01,59880.00,57820.17,58102.28,44476.94
2021-03-21,58100.02,58589.10,55450.11,57351.56,48564.47
2021-03-22,57351.56,58430.73,53650.00,54083.25,62581.63
2021-03-23,54083.25,55830.90,53000.00,54340.89,59789.37
2021-03-24,54342.80,57200.00,51700.00,52303.65,83537.47
2021-03-25,52303.66,53287.00,50427.56,51293.78,87400.53
2021-03-26,51293.78,55073.46,51214.60,55025.59,63813.77
2021-03-27,55025.59,56700.36,53950.00,55817.14,50105.48
2021-03-28,55817.14,56559.75,54691.84,55777.63,39050.39
2021-03-29,55777.65,58405.82,54800.01,57635.47,67857.94
2021-03-30,57635.46,59368.00,57071.35,58746.57,55122.44
2021-03-31,58746.57,59800.00,56769.00,58740.55,60975.54
2021-04-01,58739.46,59490.00,57935.45,58720.44,47415.62
2021-04-02,58720.45,60200.00,58428.57,58950.01,47382.42
2021-04-03,58950.01,59791.72,56880.00,57051.94,47409.85
2021-04-04,57051.95,58492.85,56388.00,58202.01,41314.08
2021-04-05,58202.01,59272.00,56777.77,59129.99,54258.02
2021-04-06,59129.99,59495.24,57413.02,57991.15,54201.00
2021-04-07,57990.03,58655.00,55473.00,55953.45,71228.41
2021-04-08,55953.44,58153.31,55700.00,58077.52,44283.15
2021-04-09,58077.52,58894.90,57654.00,58142.54,40831.88
2021-04-10,58142.55,61500.00,57900.01,59769.13,69906.42
2021-04-11,59769.13,60699.00,59232.52,60002.43,41156.72
2021-04-12,59998.80,61300.00,59350.59,59860.00,56375.04
2021-04-13,59860.01,63777.77,59805.15,63575.00,82848.69
2021-04-14,63575.01,64854.00,61301.00,62959.53,82616.34
2021-04-15,62959.53,63800.00,62020.00,63159.98,51649.70
2021-04-16,63158.74,63520.61,60000.00,61334.80,91764.14
2021-04-17,61334.81,62506.05,59580.91,60006.66,58912.26
2021-04-18,60006.67,60499.00,50931.30,56150.01,124882.13
2021-04-19,56150.01,57526.81,54221.58,55633.14,78229.04
2021-04-20,55633.14,57076.24,53329.96,56425.00,72744.48
2021-04-21,56425.00,56757.91,53536.02,53787.63,66984.76
2021-04-22,53787.62,55521.48,50500.00,51690.96,104656.63
2021-04-23,51690.95,52131.85,47500.00,51125.14,132230.78
2021-04-24,51110.56,51166.22,48657.14,50047.84,55361.51
2021-04-25,50047.84,50567.91,46930.00,49066.77,58255.65
2021-04-26,49066.76,54356.62,48753.44,54001.39,86310.80
2021-04-27,54001.38,55460.00,53222.00,55011.97,54064.03
2021-04-28,55011.97,56428.00,53813.16,54846.22,55130.46
2021-04-29,54846.23,55195.84,52330.94,53555.00,52486.02
2021-04-30,53555.00,57963.00,53013.01,57694.27,68578.91
2021-05-01,57697.25,58458.07,56956.14,57800.37,42600.35
2021-05-02,57797.35,57911.02,56035.25,56578.21,36812.88
2021-05-03,56578.21,58981.44,56435.00,57169.39,57649.93
2021-05-04,57169.39,57200.00,53046.69,53200.01,85324.63
2021-05-05,53205.05,58069.82,52900.00,57436.11,77263.92
2021-05-06,57436.11,58360.00,55200.00,56393.68,70181.67
2021-05-07,56393.68,58650.00,55241.63,57314.75,74542.75
2021-05-08,57315.49,59500.00,56900.00,58862.05,69709.91
2021-05-09,58866.53,59300.00,56235.66,58240.84,69806.12
2021-05-10,58240.83,59500.00,53400.00,55816.14,89586.35
2021-05-11,55816.14,56862.43,54370.00,56670.02,64329.54
2021-05-12,56670.02,58000.01,48600.00,49631.32,99842.79
2021-05-13,49537.15,51367.19,46000.00,49670.97,147332.00
2021-05-14,49671.92,51483.00,48799.75,49841.45,80082.20
2021-05-15,49844.16,50700.00,46555.00,46762.99,89437.45
2021-05-16,46762.99,49795.89,43825.39,46431.50,114269.81
2021-05-17,46426.83,46686.00,42001.00,43538.04,166657.17
2021-05-18,43538.02,45799.29,42250.02,42849.78,116979.86
2021-05-19,42849.78,43584.90,30000.00,36690.09,354347.24
2021-05-20,36671.23,42451.67,34850.00,40526.64,203017.60
2021-05-21,40525.39,42200.00,33488.00,37252.01,202100.89
2021-05-22,37263.35,38829.00,35200.62,37449.73,126542.24
2021-05-23,37458.51,38270.64,31111.01,34655.25,217136.05
2021-05-24,34681.44,39920.00,34031.00,38796.29,161630.89
2021-05-25,38810.99,39791.77,36419.62,38324.72,111996.23
2021-05-26,38324.72,40841.00,37800.44,39241.91,104780.77
2021-05-27,39241.92,40411.14,37134.27,38529.98,86547.16
2021-05-28,38529.99,38877.83,34684.00,35663.49,135377.63
2021-05-29,35661.79,37338.58,33632.76,34605.15,112663.09
2021-05-30,34605.15,36488.00,33379.00,35641.27,73535.39
2021-05-31,35641.26,37499.00,34153.84,37253.81,94160.74
2021-06-01,37253.82,37894.81,35666.00,36693.09,81234.66
2021-06-02,36694.85,38225.00,35920.00,37568.68,67587.37
2021-06-03,37568.68,39476.00,37170.00,39246.79,75889.11
2021-06-04,39246.78,39289.07,35555.15,36829.00,91317.80
2021-06-05,36829.15,37925.00,34800.00,35513.20,70459.62
2021-06-06,35516.07,36480.00,35222.00,35796.31,47650.21
2021-06-07,35796.31,36900.00,33300.00,33552.79,77574.95
2021-06-08,33556.96,34068.01,31000.00,33380.81,123251.19
2021-06-09,33380.80,37534.79,32396.82,37388.05,136607.60
2021-06-10,37388.05,38491.00,35782.00,36675.72,109527.28
2021-06-11,36677.83,37680.40,35936.77,37331.98,78466.01
2021-06-12,37331.98,37463.63,34600.36,35546.11,87717.55
2021-06-13,35546.12,39380.00,34757.00,39020.57,86921.03
2021-06-14,39020.56,41064.05,38730.00,40516.29,108522.39
2021-06-15,40516.28,41330.00,39506.40,40144.04,80679.62
2021-06-16,40143.80,40527.14,38116.01,38349.01,87771.98
2021-06-17,38349.00,39559.88,37365.00,38092.97,79541.31
2021-06-18,38092.97,38202.84,35129.29,35819.84,95228.04
2021-06-19,35820.48,36457.00,34803.52,35483.72,68712.45
2021-06-20,35483.72,36137.72,33336.00,35600.16,89878.17
2021-06-21,35600.17,35750.00,31251.23,31608.93,168778.87
2021-06-22,31614.12,33298.78,28805.00,32509.56,204208.18
2021-06-23,32509.56,34881.00,31683.00,33678.07,126966.10
2021-06-24,33675.07,35298.00,32286.57,34663.09,86625.80
2021-06-25,34663.08,35500.00,31275.00,31584.45,116061.13
2021-06-26,31576.09,32730.00,30151.00,32283.65,107820.38
2021-06-27,32283.65,34749.00,31973.45,34700.34,96613.24
2021-06-28,34702.49,35297.71,33862.72,34494.89,82222.27
2021-06-29,34494.89,36600.00,34225.43,35911.73,90788.80
2021-06-30,35911.72,36100.00,34017.55,35045.00,77152.20
2021-07-01,35045.00,35057.57,32711.00,33504.69,71708.27
2021-07-02,33502.33,33977.04,32699.00,33786.55,56172.18
2021-07-03,33786.54,34945.61,33316.73,34669.13,43044.58
2021-07-04,34669.12,35967.85,34357.15,35286.51,43703.48
2021-07-05,35288.13,35293.78,33125.55,33690.14,64123.87
2021-07-06,33690.15,35118.88,33532.00,34220.01,58210.60
2021-07-07,34220.02,35059.09,33777.77,33862.12,53807.52
2021-07-08,33862.11,33929.64,32077.00,32875.71,70136.48
2021-07-09,32875.71,34100.00,32261.07,33815.81,47153.94
2021-07-10,33815.81,34262.00,33004.78,33502.87,34761.18
2021-07-11,33502.87,34666.00,33306.47,34258.99,31572.65
2021-07-12,34259.00,34678.43,32658.34,33086.63,48181.40
2021-07-13,33086.94,33340.00,32202.25,32729.77,41126.36
2021-07-14,32729.12,33114.03,31550.00,32820.02,46777.82
2021-07-15,32820.03,33185.25,31133.00,31880.00,51639.58
2021-07-16,31874.49,32249.18,31020.00,31383.87,48499.86
2021-07-17,31383.86,31955.92,31164.31,31520.07,34012.24
2021-07-18,31520.07,32435.00,31108.97,31778.56,35923.72
2021-07-19,31778.57,31899.00,30407.44,30839.65,47340.47
2021-07-20,30839.65,31063.07,29278.00,29790.35,61034.05
2021-07-21,29790.34,32858.00,29482.61,32144.51,82796.27
2021-07-22,32144.51,32591.35,31708.00,32287.83,46148.09
2021-07-23,32287.58,33650.00,31924.32,33634.09,50112.86
2021-07-24,33634.10,34500.00,33401.14,34258.14,47977.55
2021-07-25,34261.51,35398.00,33851.12,35381.02,47852.93
2021-07-26,35381.02,40550.00,35205.78,37237.60,152452.51
2021-07-27,37241.33,39542.61,36383.00,39457.87,88397.27
2021-07-28,39456.61,40900.00,38772.00,40019.56,101344.53
2021-07-29,40019.57,40640.00,39200.00,40016.48,53998.44
2021-07-30,40018.49,42316.71,38313.23,42206.37,73602.78
2021-07-31,42206.36,42448.00,41000.15,41461.83,44849.79
2021-08-01,41461.84,42599.00,39422.01,39845.44,53953.19
2021-08-02,39850.27,40480.01,38690.00,39147.82,50837.35
